consumer_id,consumer_type,preferences
1159,Generic,"[0.20158103, 0.13438736, 0.0, 0.019762846, 0.07509881, 0.019762846, 0.0, 0.05928854, 0.023715414, 0.007905139, 0.023715414, 0.0, 0.015810277, 0.011857707, 0.28458497, 0.09881423, 0.015810277, 0.007905139]"
1160,Generic,"[0.09154929, 0.03521127, 0.04225352, 0.049295776, 0.24647887, 0.028169014, 0.0, 0.14084508, 0.0070422534, 0.0070422534, 0.07042254, 0.0, 0.0070422534, 0.056338027, 0.09154929, 0.112676054, 0.0070422534, 0.0070422534]"
1161,Generic,"[0.05172414, 0.060344826, 0.00862069, 0.00862069, 0.2413793, 0.05172414, 0.0, 0.20689656, 0.00862069, 0.00862069, 0.10344828, 0.00862069, 0.02586207, 0.04310345, 0.060344826, 0.077586204, 0.01724138, 0.01724138]"
1162,Generic,"[0.041860465, 0.009302326, 0.0, 0.013953488, 0.12093023, 0.055813953, 0.0, 0.3116279, 0.013953488, 0.03255814, 0.004651163, 0.013953488, 0.03255814, 0.1767442, 0.009302326, 0.11162791, 0.037209302, 0.013953488]"
1163,Generic,"[0.27102804, 0.07476635, 0.0, 0.0, 0.1588785, 0.0, 0.0, 0.07476635, 0.0, 0.0, 0.028037382, 0.0, 0.028037382, 0.056074765, 0.07476635, 0.21495327, 0.018691588, 0.0]"
1164,Generic,"[0.032136105, 0.011342155, 0.007561437, 0.013232514, 0.20415878, 0.026465029, 0.0, 0.33459356, 0.011342155, 0.007561437, 0.0056710774, 0.015122874, 0.02079395, 0.20415878, 0.017013233, 0.07183365, 0.015122874, 0.0018903592]"
1165,Generic,"[0.12149533, 0.07476635, 0.03271028, 0.05140187, 0.1635514, 0.023364486, 0.0, 0.12149533, 0.028037382, 0.018691588, 0.05140187, 0.018691588, 0.009345794, 0.018691588, 0.1542056, 0.07943925, 0.023364486, 0.009345794]"
1166,Generic,"[0.2, 0.057142857, 0.0, 0.0, 0.2, 0.0, 0.0, 0.17142858, 0.0, 0.0, 0.028571429, 0.0, 0.0, 0.114285715, 0.08571429, 0.114285715, 0.028571429, 0.0]"
1167,Generic,"[0.06451613, 0.043010753, 0.010752688, 0.032258064, 0.21505377, 0.032258064, 0.0, 0.2795699, 0.010752688, 0.010752688, 0.0, 0.0, 0.010752688, 0.12903225, 0.05376344, 0.06451613, 0.032258064, 0.010752688]"
1168,Generic,"[0.10086455, 0.0518732, 0.008645534, 0.014409222, 0.351585, 0.0259366, 0.0028818443, 0.14409222, 0.008645534, 0.0, 0.011527377, 0.011527377, 0.008645534, 0.11815562, 0.06916427, 0.048991356, 0.014409222, 0.008645534]"
1169,Generic,"[0.036458332, 0.036458332, 0.015625, 0.03125, 0.47916666, 0.020833334, 0.010416667, 0.114583336, 0.015625, 0.0, 0.015625, 0.036458332, 0.0052083335, 0.083333336, 0.036458332, 0.015625, 0.026041666, 0.020833334]"
1170,Generic,"[0.042979944, 0.031518623, 0.0028653296, 0.0028653296, 0.19484241, 0.020057306, 0.0, 0.252149, 0.0, 0.008595988, 0.028653296, 0.025787966, 0.031518623, 0.15759312, 0.045845274, 0.09455588, 0.037249282, 0.022922637]"
1171,Generic,"[0.125, 0.0625, 0.0625, 0.0625, 0.1875, 0.0, 0.0, 0.21875, 0.03125, 0.0, 0.03125, 0.0, 0.0, 0.03125, 0.15625, 0.03125, 0.0, 0.0]"
1172,Generic,"[0.0659164, 0.035369776, 0.003215434, 0.011254019, 0.25241157, 0.022508038, 0.001607717, 0.20418006, 0.009646302, 0.004823151, 0.05305466, 0.008038585, 0.020900322, 0.17684887, 0.03215434, 0.06430868, 0.025723472, 0.008038585]"
1173,Generic,"[0.1, 0.027083334, 0.008333334, 0.0125, 0.30416667, 0.027083334, 0.004166667, 0.21875, 0.00625, 0.0, 0.01875, 0.010416667, 0.008333334, 0.11666667, 0.03125, 0.09166667, 0.0125, 0.0020833334]"
1174,Generic,"[0.10526316, 0.02631579, 0.0, 0.0, 0.31578946, 0.02631579, 0.0, 0.18421052, 0.0, 0.0, 0.05263158, 0.0, 0.02631579, 0.05263158, 0.02631579, 0.15789473, 0.0, 0.02631579]"
1175,Generic,"[0.037593983, 0.030075189, 0.0, 0.0, 0.2556391, 0.007518797, 0.0, 0.16541353, 0.0, 0.0, 0.0, 0.007518797, 0.0, 0.41353384, 0.007518797, 0.037593983, 0.030075189, 0.007518797]"
1176,Generic,"[0.16410257, 0.14358975, 0.0051282053, 0.025641026, 0.14358975, 0.015384615, 0.0, 0.12820514, 0.06153846, 0.010256411, 0.010256411, 0.0, 0.010256411, 0.051282052, 0.13846155, 0.025641026, 0.046153847, 0.020512821]"
1177,Generic,"[0.08695652, 0.060869563, 0.026086956, 0.034782607, 0.2521739, 0.04347826, 0.0, 0.17391305, 0.0, 0.0, 0.008695652, 0.008695652, 0.0, 0.13043478, 0.04347826, 0.069565214, 0.04347826, 0.017391304]"
1178,Generic,"[0.03508772, 0.03508772, 0.0, 0.01754386, 0.12280702, 0.03508772, 0.0, 0.1754386, 0.0, 0.01754386, 0.0, 0.0, 0.22807017, 0.0877193, 0.01754386, 0.12280702, 0.01754386, 0.0877193]"
1179,Generic,"[0.17801048, 0.09162304, 0.010471204, 0.02356021, 0.17277487, 0.028795812, 0.0, 0.08638743, 0.013089005, 0.015706806, 0.028795812, 0.010471204, 0.015706806, 0.02356021, 0.17277487, 0.096858636, 0.02617801, 0.005235602]"
1180,Generic,"[0.069767445, 0.046511628, 0.0, 0.0, 0.13953489, 0.093023255, 0.0, 0.18604651, 0.0, 0.046511628, 0.0, 0.069767445, 0.11627907, 0.023255814, 0.046511628, 0.069767445, 0.093023255, 0.0]"
1181,Generic,"[0.116931215, 0.057142857, 0.011111111, 0.017460318, 0.17830688, 0.039153438, 0.0063492064, 0.2037037, 0.011640212, 0.011640212, 0.025925925, 0.015873017, 0.025396826, 0.071428575, 0.062962964, 0.09417989, 0.033862434, 0.016931217]"
1182,Generic,"[0.12754159, 0.073937155, 0.018484289, 0.03142329, 0.1608133, 0.042513862, 0.0018484289, 0.16451016, 0.011090573, 0.014787431, 0.025878003, 0.020332716, 0.022181146, 0.042513862, 0.123844735, 0.075785585, 0.029574862, 0.012939001]"
1183,Generic,"[0.0608365, 0.05323194, 0.0076045627, 0.015209125, 0.30038023, 0.03422053, 0.0, 0.16730037, 0.019011406, 0.019011406, 0.019011406, 0.015209125, 0.019011406, 0.05703422, 0.10646388, 0.064638786, 0.03422053, 0.0076045627]"
1184,Generic,"[0.12576064, 0.08722109, 0.00811359, 0.042596348, 0.29006085, 0.028397566, 0.0, 0.10547667, 0.024340771, 0.0, 0.014198783, 0.00811359, 0.0020283975, 0.14198783, 0.048681542, 0.046653144, 0.020283977, 0.006085193]"
1185,Generic,"[0.069565214, 0.008695652, 0.034782607, 0.07826087, 0.27826086, 0.008695652, 0.0, 0.2, 0.008695652, 0.008695652, 0.008695652, 0.017391304, 0.026086956, 0.04347826, 0.060869563, 0.11304348, 0.017391304, 0.017391304]"
1186,Generic,"[0.083333336, 0.039855074, 0.0036231885, 0.010869565, 0.18478261, 0.014492754, 0.0036231885, 0.083333336, 0.014492754, 0.018115941, 0.1557971, 0.018115941, 0.02173913, 0.025362318, 0.1594203, 0.1268116, 0.02173913, 0.014492754]"
1187,Generic,"[0.03846154, 0.01923077, 0.03846154, 0.07692308, 0.26923078, 0.0, 0.0, 0.15384616, 0.03846154, 0.0, 0.0, 0.03846154, 0.0, 0.1923077, 0.07692308, 0.01923077, 0.01923077, 0.01923077]"
1188,Generic,"[0.29787233, 0.12765957, 0.021276595, 0.021276595, 0.04255319, 0.021276595, 0.0, 0.14893617, 0.0, 0.0, 0.021276595, 0.0, 0.0, 0.06382979, 0.08510638, 0.08510638, 0.04255319, 0.021276595]"
1189,Generic,"[0.06818182, 0.045454547, 0.022727273, 0.0, 0.1590909, 0.022727273, 0.0, 0.18181819, 0.022727273, 0.045454547, 0.0, 0.0, 0.022727273, 0.3409091, 0.0, 0.06818182, 0.0, 0.0]"
1190,Generic,"[0.13207547, 0.1509434, 0.0, 0.0, 0.1509434, 0.018867925, 0.0, 0.1509434, 0.018867925, 0.0, 0.0, 0.018867925, 0.0, 0.16981132, 0.11320755, 0.03773585, 0.018867925, 0.018867925]"
1191,Generic,"[0.01986755, 0.0066225166, 0.0066225166, 0.0, 0.09933775, 0.052980132, 0.0, 0.13907285, 0.0066225166, 0.12582782, 0.09271523, 0.01986755, 0.059602648, 0.17880794, 0.026490066, 0.14569536, 0.01986755, 0.0]"
1192,Generic,"[0.02631579, 0.05263158, 0.02631579, 0.078947365, 0.21052632, 0.05263158, 0.02631579, 0.31578946, 0.0, 0.0, 0.0, 0.02631579, 0.0, 0.05263158, 0.02631579, 0.078947365, 0.0, 0.02631579]"
1193,Generic,"[0.15919283, 0.05605381, 0.020179372, 0.01793722, 0.28026906, 0.033632286, 0.0, 0.114349775, 0.0067264573, 0.0022421526, 0.013452915, 0.011210762, 0.0067264573, 0.096412554, 0.042600896, 0.09192825, 0.033632286, 0.013452915]"
1194,Generic,"[0.098265894, 0.05086705, 0.0046242774, 0.01618497, 0.23583815, 0.046242774, 0.008092485, 0.2416185, 0.015028901, 0.0046242774, 0.011560693, 0.009248555, 0.020809248, 0.097109824, 0.039306358, 0.0716763, 0.024277456, 0.0046242774]"
1195,Niche,"[0.075630255, 0.025210084, 0.033613447, 0.033613447, 0.16806723, 0.0, 0.0, 0.084033616, 0.008403362, 0.008403362, 0.27731094, 0.016806724, 0.033613447, 0.05042017, 0.033613447, 0.14285715, 0.0, 0.008403362]"
1196,Generic,"[0.05755396, 0.01438849, 0.02877698, 0.0647482, 0.19424461, 0.02877698, 0.007194245, 0.2877698, 0.007194245, 0.007194245, 0.021582734, 0.021582734, 0.01438849, 0.107913665, 0.021582734, 0.05755396, 0.043165468, 0.01438849]"
1197,Generic,"[0.025, 0.0, 0.0, 0.0, 0.125, 0.1, 0.0, 0.175, 0.0, 0.05, 0.05, 0.0, 0.1, 0.05, 0.075, 0.25, 0.0, 0.0]"
1198,Generic,"[0.17910448, 0.052238807, 0.05970149, 0.07462686, 0.17910448, 0.014925373, 0.0, 0.104477614, 0.014925373, 0.0, 0.03731343, 0.014925373, 0.02238806, 0.02238806, 0.104477614, 0.08208955, 0.029850746, 0.0074626864]"
1199,Generic,"[0.107913665, 0.06115108, 0.01438849, 0.021582734, 0.2086331, 0.035971224, 0.0035971224, 0.18345323, 0.010791367, 0.01438849, 0.0035971224, 0.0035971224, 0.021582734, 0.118705034, 0.06115108, 0.09352518, 0.017985612, 0.017985612]"
1200,Generic,"[0.114285715, 0.0, 0.0, 0.0, 0.14285715, 0.057142857, 0.0, 0.25714287, 0.0, 0.0, 0.057142857, 0.0, 0.0, 0.0, 0.114285715, 0.25714287, 0.0, 0.0]"
1201,Generic,"[0.093023255, 0.058139537, 0.034883723, 0.034883723, 0.30232558, 0.023255814, 0.0, 0.12790698, 0.034883723, 0.011627907, 0.011627907, 0.0, 0.011627907, 0.046511628, 0.10465116, 0.069767445, 0.011627907, 0.023255814]"
1202,Generic,"[0.14694895, 0.08468244, 0.00622665, 0.0124533, 0.16936488, 0.04109589, 0.00249066, 0.15193026, 0.01369863, 0.00622665, 0.02366127, 0.00498132, 0.02117061, 0.06475716, 0.1120797, 0.09215442, 0.03362391, 0.0124533]"
1203,Generic,"[0.094129555, 0.046558704, 0.01923077, 0.03137652, 0.17611337, 0.036437247, 0.0050607286, 0.24089068, 0.017206477, 0.00708502, 0.020242915, 0.010121457, 0.015182186, 0.097165994, 0.06275304, 0.081983805, 0.02834008, 0.010121457]"
1204,Generic,"[0.112299465, 0.0855615, 0.03208556, 0.053475935, 0.22994652, 0.010695187, 0.0, 0.12834224, 0.01604278, 0.010695187, 0.06417112, 0.0053475937, 0.0, 0.04812834, 0.0855615, 0.09090909, 0.01604278, 0.010695187]"
1205,Generic,"[0.0, 0.011764706, 0.011764706, 0.03529412, 0.28235295, 0.0, 0.0, 0.3764706, 0.0, 0.0, 0.0, 0.011764706, 0.0, 0.23529412, 0.011764706, 0.0, 0.023529412, 0.0]"
1206,Generic,"[0.1875, 0.113970585, 0.011029412, 0.007352941, 0.05514706, 0.007352941, 0.0036764706, 0.036764707, 0.011029412, 0.0, 0.066176474, 0.0, 0.018382354, 0.014705882, 0.34558824, 0.10294118, 0.014705882, 0.0036764706]"
1207,Generic,"[0.110766046, 0.057971016, 0.01863354, 0.03416149, 0.1542443, 0.032091096, 0.0, 0.13457558, 0.0124223605, 0.0031055901, 0.08281574, 0.030020704, 0.019668737, 0.07453416, 0.07660455, 0.1252588, 0.023809524, 0.00931677]"
1208,Generic,"[0.07272727, 0.036363635, 0.0, 0.0, 0.25454545, 0.0, 0.0, 0.27272728, 0.0, 0.0, 0.07272727, 0.018181818, 0.018181818, 0.036363635, 0.07272727, 0.14545454, 0.0, 0.0]"
1209,Generic,"[0.14195584, 0.08201893, 0.0063091484, 0.012618297, 0.16719243, 0.018927446, 0.0031545742, 0.18611987, 0.034700315, 0.012618297, 0.041009463, 0.009463723, 0.03785489, 0.059936907, 0.0851735, 0.07570978, 0.018927446, 0.0063091484]"
1210,Generic,"[0.25373134, 0.08955224, 0.0, 0.0, 0.104477614, 0.029850746, 0.0, 0.05970149, 0.0, 0.0, 0.04477612, 0.0, 0.0, 0.014925373, 0.23880596, 0.08955224, 0.04477612, 0.029850746]"
1211,Generic,"[0.0831758, 0.0415879, 0.0056710774, 0.013232514, 0.17391305, 0.04914934, 0.009451796, 0.24007562, 0.011342155, 0.02079395, 0.02457467, 0.009451796, 0.02268431, 0.06427221, 0.06805293, 0.09073724, 0.04347826, 0.028355388]"
1212,Generic,"[0.07692308, 0.008547009, 0.0, 0.0, 0.08547009, 0.24786325, 0.0, 0.17948718, 0.0, 0.042735044, 0.094017096, 0.0, 0.051282052, 0.042735044, 0.025641026, 0.14529915, 0.0, 0.0]"
1213,Generic,"[0.055555556, 0.027777778, 0.0, 0.027777778, 0.1388889, 0.0, 0.0, 0.25, 0.0, 0.027777778, 0.027777778, 0.0, 0.083333336, 0.11111111, 0.027777778, 0.1388889, 0.055555556, 0.027777778]"
1214,Generic,"[0.07575758, 0.16666667, 0.015151516, 0.09090909, 0.09090909, 0.0, 0.0, 0.10606061, 0.030303031, 0.015151516, 0.015151516, 0.015151516, 0.015151516, 0.015151516, 0.09090909, 0.045454547, 0.015151516, 0.1969697]"
1215,Generic,"[0.14418605, 0.1255814, 0.023255814, 0.03255814, 0.069767445, 0.023255814, 0.0, 0.11162791, 0.03255814, 0.013953488, 0.018604651, 0.0, 0.009302326, 0.009302326, 0.2883721, 0.074418604, 0.023255814, 0.0]"
1216,Generic,"[0.21646342, 0.09146342, 0.0060975607, 0.009146341, 0.103658535, 0.05487805, 0.0, 0.13109756, 0.0030487804, 0.021341464, 0.024390243, 0.0121951215, 0.021341464, 0.027439024, 0.076219514, 0.085365854, 0.07012195, 0.04573171]"
1217,Generic,"[0.16666667, 0.055555556, 0.041666668, 0.06944445, 0.2638889, 0.0, 0.0, 0.1388889, 0.0, 0.0, 0.013888889, 0.055555556, 0.013888889, 0.027777778, 0.055555556, 0.041666668, 0.041666668, 0.013888889]"
1218,Generic,"[0.09846154, 0.04307692, 0.009230769, 0.02153846, 0.14461538, 0.03076923, 0.0, 0.22153845, 0.006153846, 0.036923077, 0.018461538, 0.018461538, 0.04307692, 0.08923077, 0.073846154, 0.08923077, 0.036923077, 0.018461538]"
1219,Generic,"[0.2622108, 0.10025707, 0.015424165, 0.017994858, 0.07455013, 0.06426735, 0.0, 0.06426735, 0.010282776, 0.0077120825, 0.023136247, 0.0077120825, 0.023136247, 0.035989717, 0.11568123, 0.15681234, 0.012853471, 0.0077120825]"
1220,Generic,"[0.13175675, 0.097972974, 0.02027027, 0.10135135, 0.2533784, 0.016891891, 0.0, 0.0945946, 0.030405406, 0.0033783785, 0.010135135, 0.016891891, 0.006756757, 0.050675675, 0.05743243, 0.050675675, 0.04054054, 0.016891891]"
1221,Generic,"[0.12068965, 0.10344828, 0.00862069, 0.03735632, 0.31321838, 0.01724138, 0.0, 0.057471264, 0.03448276, 0.0, 0.02586207, 0.0028735632, 0.0028735632, 0.04597701, 0.1637931, 0.03448276, 0.028735632, 0.0028735632]"
1222,Generic,"[0.069767445, 0.023255814, 0.034883723, 0.023255814, 0.22093023, 0.011627907, 0.0, 0.19767442, 0.011627907, 0.0, 0.034883723, 0.0, 0.034883723, 0.046511628, 0.11627907, 0.1744186, 0.0, 0.0]"
1223,Generic,"[0.05612245, 0.040816326, 0.020408163, 0.010204081, 0.3265306, 0.035714287, 0.0051020407, 0.1734694, 0.0051020407, 0.025510205, 0.030612245, 0.0051020407, 0.030612245, 0.05102041, 0.05612245, 0.091836736, 0.030612245, 0.0051020407]"
1224,Generic,"[0.08510638, 0.05957447, 0.014184397, 0.021276595, 0.18156028, 0.041134752, 0.004255319, 0.24680851, 0.011347517, 0.012765957, 0.015602837, 0.019858155, 0.025531914, 0.082269505, 0.04397163, 0.08085106, 0.032624114, 0.021276595]"
1225,Generic,"[0.022222223, 0.0, 0.0, 0.06666667, 0.24444444, 0.15555556, 0.0, 0.26666668, 0.0, 0.022222223, 0.0, 0.0, 0.022222223, 0.06666667, 0.0, 0.06666667, 0.06666667, 0.0]"
1226,Generic,"[0.0, 0.0, 0.0, 0.0, 0.375, 0.0, 0.0, 0.4375, 0.0, 0.0, 0.0625, 0.0625, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.0]"
1227,Generic,"[0.013333334, 0.0, 0.0, 0.006666667, 0.19333333, 0.07333333, 0.02, 0.43333334, 0.0, 0.013333334, 0.013333334, 0.006666667, 0.026666667, 0.11333334, 0.0, 0.06666667, 0.02, 0.0]"
1228,Generic,"[0.16292135, 0.058988765, 0.014044944, 0.016853932, 0.13483146, 0.050561797, 0.016853932, 0.21067415, 0.008426966, 0.011235955, 0.014044944, 0.0056179776, 0.028089888, 0.058988765, 0.058988765, 0.10393258, 0.033707865, 0.011235955]"
1229,Generic,"[0.041666668, 0.041666668, 0.0, 0.083333336, 0.125, 0.041666668, 0.0, 0.45833334, 0.041666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.083333336, 0.041666668, 0.041666668, 0.0]"
1230,Generic,"[0.16584158, 0.116336636, 0.017326733, 0.03217822, 0.16831683, 0.024752475, 0.0, 0.08663366, 0.017326733, 0.0074257427, 0.034653466, 0.004950495, 0.0074257427, 0.037128713, 0.17821783, 0.08663366, 0.00990099, 0.004950495]"
1231,Generic,"[0.1037037, 0.02962963, 0.022222223, 0.037037037, 0.12592593, 0.044444446, 0.0074074073, 0.23703703, 0.0074074073, 0.02962963, 0.02962963, 0.0, 0.037037037, 0.06666667, 0.074074075, 0.11851852, 0.02962963, 0.0]"
1232,Generic,"[0.03529412, 0.01764706, 0.011764706, 0.01764706, 0.38235295, 0.023529412, 0.011764706, 0.2764706, 0.01764706, 0.0, 0.01764706, 0.005882353, 0.0, 0.105882354, 0.011764706, 0.029411765, 0.029411765, 0.005882353]"
1233,Generic,"[0.086419754, 0.024691358, 0.024691358, 0.037037037, 0.14814815, 0.0, 0.012345679, 0.16049382, 0.024691358, 0.012345679, 0.049382716, 0.024691358, 0.049382716, 0.012345679, 0.17283951, 0.13580246, 0.012345679, 0.012345679]"
1234,Generic,"[0.125, 0.03125, 0.0, 0.0, 0.15625, 0.03125, 0.0, 0.15625, 0.0, 0.125, 0.0, 0.0, 0.03125, 0.09375, 0.0625, 0.15625, 0.03125, 0.0]"
1235,Generic,"[0.04109589, 0.0, 0.0, 0.0, 0.08219178, 0.06849315, 0.0, 0.47945204, 0.0, 0.0, 0.0, 0.0, 0.01369863, 0.1780822, 0.02739726, 0.05479452, 0.05479452, 0.0]"
1236,Generic,"[0.32352942, 0.05882353, 0.0, 0.0, 0.11764706, 0.05882353, 0.0, 0.0882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05882353, 0.0882353, 0.14705883, 0.05882353, 0.0]"
1237,Generic,"[0.15555556, 0.044444446, 0.0, 0.0, 0.13333334, 0.044444446, 0.0, 0.17777778, 0.0, 0.022222223, 0.13333334, 0.0, 0.08888889, 0.044444446, 0.044444446, 0.11111111, 0.0, 0.0]"
1238,Generic,"[0.020408163, 0.020408163, 0.020408163, 0.0, 0.2244898, 0.0, 0.0, 0.3877551, 0.0, 0.0, 0.06122449, 0.020408163, 0.0, 0.12244898, 0.020408163, 0.040816326, 0.06122449, 0.0]"
1239,Generic,"[0.05102041, 0.020408163, 0.020408163, 0.030612245, 0.1632653, 0.06122449, 0.020408163, 0.35714287, 0.0, 0.010204081, 0.0, 0.0, 0.040816326, 0.071428575, 0.040816326, 0.06122449, 0.040816326, 0.010204081]"
1240,Generic,"[0.11111111, 0.027777778, 0.0, 0.0, 0.2777778, 0.055555556, 0.0, 0.25, 0.0, 0.0, 0.027777778, 0.0, 0.0, 0.16666667, 0.055555556, 0.027777778, 0.0, 0.0]"
1241,Generic,"[0.055776894, 0.01992032, 0.03187251, 0.043824703, 0.31474105, 0.03984064, 0.003984064, 0.20717132, 0.011952192, 0.003984064, 0.01992032, 0.015936255, 0.015936255, 0.087649405, 0.047808766, 0.067729086, 0.011952192, 0.0]"
1242,Generic,"[0.03587444, 0.014947684, 0.007473842, 0.010463378, 0.22720478, 0.047832586, 0.023916293, 0.31390134, 0.00896861, 0.016442452, 0.013452915, 0.020926757, 0.020926757, 0.13153961, 0.023916293, 0.06278027, 0.016442452, 0.0029895366]"
1243,Generic,"[0.11610487, 0.056179777, 0.014981274, 0.02434457, 0.26404494, 0.02247191, 0.0, 0.1423221, 0.011235955, 0.0018726592, 0.020599252, 0.016853932, 0.013108614, 0.06741573, 0.12546816, 0.073033705, 0.020599252, 0.0093632955]"
1244,Generic,"[0.22316043, 0.07961399, 0.0060313633, 0.010856453, 0.16043426, 0.042219542, 0.0024125453, 0.15319662, 0.013268999, 0.0, 0.016887818, 0.0048250905, 0.010856453, 0.0880579, 0.071170084, 0.0880579, 0.019300362, 0.009650181]"
1245,Generic,"[0.14893617, 0.06382979, 0.0, 0.021276595, 0.04255319, 0.0, 0.021276595, 0.10638298, 0.04255319, 0.021276595, 0.021276595, 0.0, 0.021276595, 0.0, 0.34042552, 0.12765957, 0.021276595, 0.0]"
1246,Generic,"[0.15919283, 0.089686096, 0.022421524, 0.034753364, 0.16591929, 0.033632286, 0.0011210763, 0.12107623, 0.023542602, 0.005605381, 0.033632286, 0.010089686, 0.010089686, 0.05381166, 0.1132287, 0.08071749, 0.02690583, 0.014573991]"
1247,Generic,"[0.18181819, 0.022727273, 0.022727273, 0.022727273, 0.11363637, 0.022727273, 0.0, 0.18181819, 0.0, 0.022727273, 0.06818182, 0.0, 0.0, 0.0, 0.13636364, 0.1590909, 0.045454547, 0.0]"
1248,Generic,"[0.059602648, 0.013245033, 0.013245033, 0.013245033, 0.18543047, 0.1589404, 0.013245033, 0.19205298, 0.0, 0.03311258, 0.013245033, 0.0066225166, 0.0794702, 0.052980132, 0.013245033, 0.12582782, 0.026490066, 0.0]"
1249,Generic,"[0.0625, 0.0625, 0.0, 0.0, 0.03125, 0.0, 0.0, 0.1875, 0.03125, 0.03125, 0.0, 0.0, 0.03125, 0.0625, 0.3125, 0.125, 0.0625, 0.0]"
1250,Generic,"[0.041666668, 0.0, 0.0, 0.0, 0.33333334, 0.041666668, 0.0, 0.29166666, 0.0, 0.0, 0.0, 0.041666668, 0.0, 0.0, 0.041666668, 0.20833333, 0.0, 0.0]"
1251,Generic,"[0.041666668, 0.041666668, 0.041666668, 0.0, 0.45833334, 0.0, 0.0, 0.22916667, 0.0, 0.020833334, 0.041666668, 0.0, 0.0, 0.083333336, 0.020833334, 0.020833334, 0.0, 0.0]"
1252,Generic,"[0.06338028, 0.014084507, 0.014084507, 0.014084507, 0.16901408, 0.04225352, 0.0, 0.41549295, 0.0, 0.0070422534, 0.0070422534, 0.014084507, 0.03521127, 0.07042254, 0.014084507, 0.049295776, 0.056338027, 0.014084507]"
1253,Generic,"[0.023809524, 0.011904762, 0.023809524, 0.04761905, 0.39285713, 0.023809524, 0.0, 0.30952382, 0.011904762, 0.011904762, 0.0, 0.011904762, 0.0, 0.071428575, 0.023809524, 0.011904762, 0.023809524, 0.0]"
1254,Generic,"[0.04278075, 0.01604278, 0.0053475937, 0.0053475937, 0.19251336, 0.0053475937, 0.0, 0.21390374, 0.0, 0.0, 0.0, 0.03208556, 0.01604278, 0.4117647, 0.0053475937, 0.026737968, 0.021390375, 0.0053475937]"
1255,Generic,"[0.05782313, 0.037414964, 0.013605442, 0.013605442, 0.1904762, 0.023809524, 0.0, 0.40136054, 0.006802721, 0.0034013605, 0.017006803, 0.010204081, 0.023809524, 0.0952381, 0.037414964, 0.04761905, 0.013605442, 0.006802721]"
1256,Generic,"[0.0, 0.0, 0.0, 0.0, 0.07317073, 0.09756097, 0.0, 0.19512194, 0.0, 0.09756097, 0.0, 0.0, 0.12195122, 0.048780486, 0.024390243, 0.34146342, 0.0, 0.0]"
1257,Generic,"[0.13131313, 0.27272728, 0.02020202, 0.04040404, 0.16161616, 0.02020202, 0.0, 0.08080808, 0.05050505, 0.01010101, 0.0, 0.01010101, 0.0, 0.060606062, 0.08080808, 0.05050505, 0.01010101, 0.0]"
1258,Generic,"[0.019607844, 0.039215688, 0.0, 0.0, 0.09803922, 0.19607843, 0.0, 0.13725491, 0.0, 0.19607843, 0.019607844, 0.0, 0.039215688, 0.039215688, 0.078431375, 0.13725491, 0.0, 0.0]"
1259,Generic,"[0.1, 0.06666667, 0.011111111, 0.011111111, 0.13333334, 0.011111111, 0.0, 0.13333334, 0.0, 0.022222223, 0.15555556, 0.011111111, 0.011111111, 0.033333335, 0.15555556, 0.11111111, 0.022222223, 0.011111111]"
1260,Generic,"[0.11377245, 0.047904193, 0.010479042, 0.005988024, 0.14520958, 0.068862274, 0.0, 0.22904192, 0.013473053, 0.013473053, 0.019461079, 0.001497006, 0.038922157, 0.0748503, 0.053892214, 0.11227545, 0.034431137, 0.016467066]"
